NUTS_3;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA
PT11B;1702;170208;no;Covas do Barroso;Covas do Barroso;262;29577600
PT11B;1702;170210;no;Dornelas;Dornelas;338;36576800
PT11B;1702;170213;no;Pinho;Pinho;401;22369500
PT11B;1702;170215;no;Sapi?os;Sapi?os;488;21100000
PT11B;1702;170217;30/09/2013;Alturas do Barroso e Cerdedo;Alturas do Barroso e Cerdedo;544;56639800
PT11B;1702;170218;30/09/2013;Ard?os e Bobadela;Ard?os e Bobadela;579;37122500
PT11B;1702;170219;30/09/2013;Boticas e Granja;Boticas e Granja;1510;22665000
PT11B;1702;170220;30/09/2013;Codessoso, Curros e Fi?es do Tâmega;Codessoso, Curros e Fi?es do Tâmega;298;35167000
PT11B;1702;170221;30/09/2013;Vilar e Viveiro;Vilar e Viveiro;487;30879600
PT11B;1703;170301;no;Águas Frias;Águas Frias;746;28775800
PT11B;1703;170302;no;Anelhe;Anelhe;476;12485100
PT11B;1703;170305;no;Bustelo;Bustelo;519;9351400
PT11B;1703;170309;no;Cimo de Vila da Castanheira;Cimo de Vila da Castanheira;479;16416600
PT11B;1703;170310;no;Curalha;Curalha;469;7821600
PT11B;1703;170312;no;Ervededo;Ervededo;646;20207900
PT11B;1703;170313;no;Fai?es;Fai?es;873;8086900
PT11B;1703;170314;no;Lama de Arcos;Lama de Arcos;316;13693300
PT11B;1703;170316;no;Mairos;Mairos;344;11667800
PT11B;1703;170317;no;Moreiras;Moreiras;273;9231600
PT11B;1703;170318;no;Nogueira da Montanha;Nogueira da Montanha;529;16665700
PT11B;1703;170320;no;Oura;Oura;602;14507300
PT11B;1703;170321;no;Outeiro Seco;Outeiro Seco;938;15206700
PT11B;1703;170322;no;Paradela;Paradela;262;8215400
PT11B;1703;170324;no;Redondelo;Redondelo;527;18705600
PT11B;1703;170327;no;Sanfins;Sanfins;236;17691300
PT11B;1703;170329;no;Santa Leocádia;Santa Leocádia;324;13104300
PT11B;1703;170330;no;Santo António de Monforte;Santo António de Monforte;454;11776400
PT11B;1703;170331;no;Santo Est?v?o;Santo Est?v?o;607;8673500
PT11B;1703;170333;no;S?o Pedro de Agostém;S?o Pedro de Agostém;1419;26704300
PT11B;1703;170334;no;S?o Vicente;S?o Vicente;227;31257900
PT11B;1703;170340;no;Tronco;Tronco;218;8542400
PT11B;1703;170341;no;Vale de Anta;Vale de Anta;1543;10177400
PT11B;1703;170343;no;Vila Verde da Raia;Vila Verde da Raia;993;9773100
PT11B;1703;170344;no;Vilar de Nantes;Vilar de Nantes;2084;7275200
PT11B;1703;170345;no;Vilarelho da Raia;Vilarelho da Raia;558;18032200
PT11B;1703;170347;no;Vilas Boas;Vilas Boas;195;6856500
PT11B;1703;170348;no;Vilela Seca;Vilela Seca;276;14014900
PT11B;1703;170349;no;Vilela do Tâmega;Vilela do Tâmega;409;9607300
PT11B;1703;170350;30/09/2013;Santa Maria Maior;Santa Maria Maior;12019;5631600
PT11B;1703;170353;30/09/2013;Planalto de Monforte (Uni?o das freguesias de Oucidres e Bobadela);Planalto de Monforte (Uni?o das freguesias de Oucidres e Bobadela);299;18979300
PT11B;1703;170354;30/09/2013;Uni?o das freguesias da Madalena e Samai?es;Uni?o das freguesias da Madalena e Samai?es;2669;13990800
PT11B;1703;170355;30/09/2013;Uni?o das freguesias das Eiras, S?o Juli?o de Montenegro e Cela;Uni?o das freguesias das Eiras, S?o Juli?o de Montenegro e Cela;970;22785000
PT11B;1703;170356;30/09/2013;Uni?o das freguesias de Calv?o e Soutelinho da Raia;Uni?o das freguesias de Calv?o e Soutelinho da Raia;503;28364900
PT11B;1703;170357;30/09/2013;Uni?o das freguesias de Loivos e Póvoa de Agraç?es;Uni?o das freguesias de Loivos e Póvoa de Agraç?es;739;19013500
PT11B;1703;170358;30/09/2013;Uni?o das freguesias de Santa Cruz/Trindade e Sanjurge;Uni?o das freguesias de Santa Cruz/Trindade e Sanjurge;3430;13384800
PT11B;1703;170359;30/09/2013;Uni?o das freguesias de Soutelo e Seara Velha;Uni?o das freguesias de Soutelo e Seara Velha;515;18119700
PT11B;1703;170360;30/09/2013;Uni?o das freguesias de Travancas e Roriz;Uni?o das freguesias de Travancas e Roriz;566;21864800
PT11B;1703;170361;30/09/2013;Vidago (Uni?o das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras);Vidago (Uni?o das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras);1991;24569800
PT11D;1704;170401;no;Barqueiros;Barqueiros;701;4655000
PT11D;1704;170402;no;Cidadelhe;Cidadelhe;171;2589100
PT11D;1704;170403;no;Oliveira;Oliveira;391;3438500
PT11D;1704;170407;no;Vila Marim;Vila Marim;1243;8554400
PT11D;1704;170408;30/09/2013;Mes?o Frio (Santo André);Mes?o Frio (Santo André);1927;7411700
PT119;1705;170501;no;Atei;Atei;1352;24676000
PT119;1705;170502;no;Bilhó;Bilhó;546;26568300
PT119;1705;170505;no;Mondim de Basto;Mondim de Basto;3273;15970300
PT119;1705;170508;no;Vilar de Ferreiros;Vilar de Ferreiros;1136;27890200
PT119;1705;170509;30/09/2013;Uni?o das freguesias de Campanhó e Paradança;Uni?o das freguesias de Campanhó e Paradança;721;30033000
PT119;1705;170510;30/09/2013;Uni?o das freguesias de Ermelo e Pardelhas;Uni?o das freguesias de Ermelo e Pardelhas;465;46937400
PT11B;1706;170601;no;Cabril;Cabril;553;76563800
PT11B;1706;170603;no;Cervos;Cervos;271;32945700
PT11B;1706;170604;no;Ch?;Ch?;748;50975300
PT11B;1706;170607;no;Covelo do Ger?s;Covelo do Ger?s;194;10756800
PT11B;1706;170609;no;Ferral;Ferral;397;15280500
PT11B;1706;170612;no;Gralhas;Gralhas;208;21594700
PT11B;1706;170616;no;Morgade;Morgade;228;21149000
PT11B;1706;170618;no;Negr?es;Negr?es;177;20609200
PT11B;1706;170619;no;Outeiro;Outeiro;156;52315400
PT11B;1706;170623;no;Pit?es das Junias;Pit?es das Junias;161;33493900
PT11B;1706;170625;no;Reigoso;Reigoso;167;17233300
PT11B;1706;170626;no;Salto;Salto;1429;78548900
PT11B;1706;170627;no;Santo André;Santo André;218;18964400
PT11B;1706;170629;no;Sarraquinhos;Sarraquinhos;294;33494600
PT11B;1706;170631;no;Solveira;Solveira;154;12336000
PT11B;1706;170632;no;Tourém;Tourém;151;17033900
PT11B;1706;170635;no;Vila da Ponte;Vila da Ponte;178;10669900
PT11B;1706;170636;30/09/2013;Uni?o das freguesias de Cambeses do Rio, Don?es e Mourilhe;Uni?o das freguesias de Cambeses do Rio, Don?es e Mourilhe;309;45302200
PT11B;1706;170637;30/09/2013;Uni?o das freguesias de Meixedo e Padornelos;Uni?o das freguesias de Meixedo e Padornelos;1923;35757800
PT11B;1706;170638;30/09/2013;Uni?o das freguesias de Montalegre e Padroso;Uni?o das freguesias de Montalegre e Padroso;333;32145000
PT11B;1706;170639;30/09/2013;Uni?o das freguesias de Paradela, Contim e Fi?es;Uni?o das freguesias de Paradela, Contim e Fi?es;308;30858600
PT11B;1706;170640;30/09/2013;Uni?o das freguesias de Sezelhe e Covel?es;Uni?o das freguesias de Sezelhe e Covel?es;277;32941400
PT11B;1706;170641;30/09/2013;Uni?o das freguesias de Venda Nova e Pondras;Uni?o das freguesias de Venda Nova e Pondras;393;19133300
PT11B;1706;170642;30/09/2013;Uni?o das freguesias de Viade de Baixo e Fervidelas;Uni?o das freguesias de Viade de Baixo e Fervidelas;762;48309200
PT11B;1706;170643;30/09/2013;Uni?o das freguesias de Vilar de Perdizes e Meixide;Uni?o das freguesias de Vilar de Perdizes e Meixide;548;37044500
PT11D;1707;170701;no;Candedo;Candedo;1002;28784200
PT11D;1707;170703;no;Fiolhoso;Fiolhoso;452;16199100
PT11D;1707;170704;no;Jou;Jou;654;37291400
PT11D;1707;170705;no;Murça;Murça;2136;13959200
PT11D;1707;170708;no;Valongo de Milhais;Valongo de Milhais;329;22115500
PT11D;1707;170710;30/09/2013;Uni?o das freguesias de Carva e Vilares;Uni?o das freguesias de Carva e Vilares;472;29301000
PT11D;1707;170711;30/09/2013;Uni?o das freguesias de Noura e Palheiros;Uni?o das freguesias de Noura e Palheiros;907;41720600
PT11D;1708;170802;no;Fontelas;Fontelas;781;3234800
PT11D;1708;170805;no;Loureiro;Loureiro;1154;4858600
PT11D;1708;170809;no;Sedielos;Sedielos;911;12633900
PT11D;1708;170810;no;Vilarinho dos Freires;Vilarinho dos Freires;950;7895800
PT11D;1708;170813;30/09/2013;Uni?o das freguesias de Galafura e Covelinhas;Uni?o das freguesias de Galafura e Covelinhas;886;15853700
PT11D;1708;170814;30/09/2013;Uni?o das freguesias de Moura Morta e Vinhós;Uni?o das freguesias de Moura Morta e Vinhós;1024;12798400
PT11D;1708;170815;30/09/2013;Uni?o das freguesias de Peso da Régua e Godim;Uni?o das freguesias de Peso da Régua e Godim;9959;10126800
PT11D;1708;170816;30/09/2013;Uni?o das freguesias de Poiares e Canelas;Uni?o das freguesias de Poiares e Canelas;1466;27458100
PT11B;1709;170901;no;Alvadia;Alvadia;196;33738500
PT11B;1709;170902;no;Canedo;Canedo;390;36156200
PT11B;1709;170906;no;Santa Marinha;Santa Marinha;558;34679500
PT11B;1709;170908;30/09/2013;Uni?o das freguesias de Cerva e Lim?es;Uni?o das freguesias de Cerva e Lim?es;2615;60037600
PT11B;1709;170909;30/09/2013;Uni?o das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega;Uni?o das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega;2785;52848000
PT11D;1710;171001;no;Celeirós;Celeirós;222;5250400
PT11D;1710;171002;no;Covas do Douro;Covas do Douro;444;19678800
PT11D;1710;171004;no;Gouvinhas;Gouvinhas;267;14663400
PT11D;1710;171005;no;Parada de Pinh?o;Parada de Pinh?o;309;5721700
PT11D;1710;171007;no;Paços;Paços;762;17088100
PT11D;1710;171009;no;Sabrosa;Sabrosa;1202;8684000
PT11D;1710;171011;no;S?o Lourenço de Ribapinh?o;S?o Lourenço de Ribapinh?o;407;12025700
PT11D;1710;171013;no;Souto Maior;Souto Maior;487;9183100
PT11D;1710;171014;no;Torre do Pinh?o;Torre do Pinh?o;342;14610300
PT11D;1710;171015;no;Vilarinho de S?o Rom?o;Vilarinho de S?o Rom?o;294;6201800
PT11D;1710;171016;30/09/2013;Uni?o das freguesias de Provesende, Gouv?es do Douro e S?o Cristóv?o do Douro;Uni?o das freguesias de Provesende, Gouv?es do Douro e S?o Cristóv?o do Douro;612;18367000
PT11D;1710;171017;30/09/2013;Uni?o das freguesias de S?o Martinho de Antas e Paradela de Gui?es;Uni?o das freguesias de S?o Martinho de Antas e Paradela de Gui?es;1013;25450200
PT11D;1711;171101;no;Alvaç?es do Corgo;Alvaç?es do Corgo;477;4343600
PT11D;1711;171102;no;Cumieira;Cumieira;1146;11069400
PT11D;1711;171103;no;Fontes;Fontes;835;15671100
PT11D;1711;171106;no;Medr?es;Medr?es;505;5145500
PT11D;1711;171110;no;Sever;Sever;714;6168300
PT11D;1711;171111;30/09/2013;Uni?o das freguesias de Lobrigos (S?o Miguel e S?o Jo?o Baptista) e Sanhoane;Uni?o das freguesias de Lobrigos (S?o Miguel e S?o Jo?o Baptista) e Sanhoane;3010;14714200
PT11D;1711;171112;30/09/2013;Uni?o das freguesias de Louredo e Fornelos;Uni?o das freguesias de Louredo e Fornelos;669;12169300
PT11B;1712;171201;no;Água Revés e Crasto;Água Revés e Crasto;342;18987200
PT11B;1712;171203;no;Algeriz;Algeriz;570;20906600
PT11B;1712;171205;no;Bouço?es;Bouço?es;419;25985400
PT11B;1712;171206;no;Canaveses;Canaveses;237;12872100
PT11B;1712;171209;no;Erv?es;Erv?es;636;21847800
PT11B;1712;171211;no;Fornos do Pinhal;Fornos do Pinhal;320;10398600
PT11B;1712;171212;no;Fri?es;Fri?es;619;28163000
PT11B;1712;171215;no;Padrela e Tazem;Padrela e Tazem;359;23119400
PT11B;1712;171216;no;Possacos;Possacos;446;13087800
PT11B;1712;171217;no;Rio Torto;Rio Torto;362;30688300
PT11B;1712;171219;no;Santa Maria de Emeres;Santa Maria de Emeres;406;16571700
PT11B;1712;171220;no;Santa Valha;Santa Valha;415;27244900
PT11B;1712;171221;no;Santiago da Ribeira de Alhariz;Santiago da Ribeira de Alhariz;603;21612000
PT11B;1712;171222;no;S?o Jo?o da Corveira;S?o Jo?o da Corveira;537;15836900
PT11B;1712;171223;no;S?o Pedro de Veiga de Lila;S?o Pedro de Veiga de Lila;304;19382700
PT11B;1712;171224;no;Serapicos;Serapicos;246;7169100
PT11B;1712;171227;no;Vales;Vales;257;22505000
PT11B;1712;171229;no;Vassal;Vassal;460;13143100
PT11B;1712;171230;no;Veiga de Lila;Veiga de Lila;261;14358200
PT11B;1712;171231;no;Vilarandelo;Vilarandelo;984;20160900
PT11B;1712;171232;30/09/2013;Carrazedo de Montenegro e Curros;Carrazedo de Montenegro e Curros;1780;49825800
PT11B;1712;171233;30/09/2013;Lebuç?o, Fi?es e Nozelos;Lebuç?o, Fi?es e Nozelos;784;29707200
PT11B;1712;171234;30/09/2013;Sonim e Barreiros;Sonim e Barreiros;450;17787000
PT11B;1712;171235;30/09/2013;Tinhela e Alvarelhos;Tinhela e Alvarelhos;333;28224300
PT11B;1712;171236;30/09/2013;Valpaços e Sanfins;Valpaços e Sanfins;4752;39154200
PT11B;1713;171302;no;Alfarela de Jales;Alfarela de Jales;401;13751500
PT11B;1713;171303;no;Bornes de Aguiar;Bornes de Aguiar;2057;45430400
PT11B;1713;171304;no;Bragado;Bragado;544;26126000
PT11B;1713;171305;no;Capeludos;Capeludos;440;21416600
PT11B;1713;171310;no;Soutelo de Aguiar;Soutelo de Aguiar;638;17366400
PT11B;1713;171311;no;Tel?es;Tel?es;1485;45217800
PT11B;1713;171312;no;Tresminas;Tresminas;415;55923100
PT11B;1713;171313;no;Valoura;Valoura;376;14913800
PT11B;1713;171314;no;Vila Pouca de Aguiar;Vila Pouca de Aguiar;3303;22906200
PT11B;1713;171315;no;Vreia de Bornes;Vreia de Bornes;652;17731200
PT11B;1713;171316;no;Vreia de Jales;Vreia de Jales;967;47278300
PT11B;1713;171317;no;Sabroso de Aguiar;Sabroso de Aguiar;684;8769900
PT11B;1713;171319;30/09/2013;Alv?o;Alv?o;875;53066300
PT11B;1713;171320;30/09/2013;Uni?o das freguesias de Pensalvos e Parada de Monteiros;Uni?o das freguesias de Pensalvos e Parada de Monteiros;350;47168500
PT11D;1714;171401;no;Abaças;Abaças;965;18871100
PT11D;1714;171403;no;Andr?es;Andr?es;1389;20474900
PT11D;1714;171404;no;Arroios;Arroios;1117;2891500
PT11D;1714;171406;no;Campe?;Campe?;1375;24047900
PT11D;1714;171409;no;Folhadela;Folhadela;2261;16056600
PT11D;1714;171410;no;Gui?es;Gui?es;478;8571300
PT11D;1714;171414;no;Lordelo;Lordelo;3169;5163100
PT11D;1714;171415;no;Mateus;Mateus;3400;4139000
PT11D;1714;171416;no;Mondr?es;Mondr?es;1065;11037600
PT11D;1714;171420;no;Parada de Cunhos;Parada de Cunhos;1939;7040500
PT11D;1714;171426;no;Torgueda;Torgueda;1382;14433700
PT11D;1714;171429;no;Vila Marim;Vila Marim;1742;23213000
PT11D;1714;171431;30/09/2013;Uni?o das freguesias de Adoufe e Vilarinho de Samard?;Uni?o das freguesias de Adoufe e Vilarinho de Samard?;2895;37758700
PT11D;1714;171432;30/09/2013;Uni?o das freguesias de Borbela e Lamas de Olo;Uni?o das freguesias de Borbela e Lamas de Olo;2761;41276000
PT11D;1714;171433;30/09/2013;Uni?o das freguesias de Constantim e Vale de Nogueiras;Uni?o das freguesias de Constantim e Vale de Nogueiras;1856;26007500
PT11D;1714;171434;30/09/2013;Uni?o das freguesias de Mouçós e Lamares;Uni?o das freguesias de Mouçós e Lamares;3402;32236000
PT11D;1714;171435;30/09/2013;Uni?o das freguesias de Nogueira e Ermida;Uni?o das freguesias de Nogueira e Ermida;964;11957200
PT11D;1714;171436;30/09/2013;Uni?o das freguesias de Pena, Quint? e Vila Cova;Uni?o das freguesias de Pena, Quint? e Vila Cova;819;24981300
PT11D;1714;171437;30/09/2013;Uni?o das freguesias de S?o Tomé do Castelo e Justes;Uni?o das freguesias de S?o Tomé do Castelo e Justes;1283;41555200
PT11D;1714;171438;30/09/2013;Uni?o das freguesias de Vila Real (Nossa Senhora da Conceiç?o, S?o Pedro e S?o Dinis);Uni?o das freguesias de Vila Real (Nossa Senhora da Conceiç?o, S?o Pedro e S?o Dinis);17588;7090700
PT11D;1801;180101;no;Aldeias;Aldeias;337;5191300
PT11D;1801;180104;no;Cimbres;Cimbres;308;6073300
PT11D;1801;180106;no;Folgosa;Folgosa;428;4803200
PT11D;1801;180107;no;Fontelo;Fontelo;641;7519700
PT11D;1801;180109;no;Queimada;Queimada;285;4259200
PT11D;1801;180110;no;Queimadela;Queimadela;248;2482000
PT11D;1801;180111;no;Santa Cruz;Santa Cruz;206;7882000
PT11D;1801;180114;no;S?o Cosmado;S?o Cosmado;598;13953600
PT11D;1801;180115;no;S?o Martinho das Ch?s;S?o Martinho das Ch?s;549;9667800
PT11D;1801;180118;no;Vacalar;Vacalar;205;6038400
PT11D;1801;180120;30/09/2013;Armamar;Armamar;1464;16754600
PT11D;1801;180121;30/09/2013;Uni?o das freguesias de Aricera e Goujoim;Uni?o das freguesias de Aricera e Goujoim;215;10649400
PT11D;1801;180122;30/09/2013;Uni?o das freguesias de S?o Rom?o e Santiago;Uni?o das freguesias de S?o Rom?o e Santiago;306;6933200
PT11D;1801;180123;30/09/2013;Uni?o das freguesias de Vila Seca e Santo Adri?o;Uni?o das freguesias de Vila Seca e Santo Adri?o;507;15029500
PT16G;1802;180201;no;Beijós;Beijós;975;12525000
PT16G;1802;180202;no;Cabanas de Viriato;Cabanas de Viriato;1533;21469400
PT16G;1802;180204;no;Oliveira do Conde;Oliveira do Conde;3122;35241400
PT16G;1802;180206;no;Parada;Parada;806;11664900
PT16G;1802;180208;30/09/2013;Uni?o das freguesias de Currelos, Papízios e Sobral;Uni?o das freguesias de Currelos, Papízios e Sobral;3399;35991500
PT16G;1803;180301;no;Almofala;Almofala;228;18595900
PT16G;1803;180303;no;Cabril;Cabril;414;22016900
PT16G;1803;180304;no;Castro Daire;Castro Daire;4674;32528200
PT16G;1803;180305;no;Cujó;Cujó;299;8459700
PT16G;1803;180309;no;Gosende;Gosende;426;20458100
PT16G;1803;180312;no;M?es;M?es;1837;44148200
PT16G;1803;180313;no;Moledo;Moledo;1222;46993500
PT16G;1803;180314;no;Monteiras;Monteiras;481;21133300
PT16G;1803;180317;no;Pepim;Pepim;334;11934600
PT16G;1803;180319;no;Pinheiro;Pinheiro;730;19595700
PT16G;1803;180322;no;S?o Joaninho;S?o Joaninho;360;8057000
PT16G;1803;180323;30/09/2013;Uni?o das freguesias de Mamouros, Alva e Ribolhos;Uni?o das freguesias de Mamouros, Alva e Ribolhos;1424;23651700
PT16G;1803;180324;30/09/2013;Uni?o das freguesias de Mezio e Moura Morta;Uni?o das freguesias de Mezio e Moura Morta;618;22651500
PT16G;1803;180325;30/09/2013;Uni?o das freguesias de Parada de Ester e Ester;Uni?o das freguesias de Parada de Ester e Ester;874;40247500
PT16G;1803;180326;30/09/2013;Uni?o das freguesias de Pic?o e Ermida;Uni?o das freguesias de Pic?o e Ermida;535;15950100
PT16G;1803;180327;30/09/2013;Uni?o das freguesias de Reriz e Gafanh?o;Uni?o das freguesias de Reriz e Gafanh?o;883;22619400
PT11C;1804;180403;no;Cinf?es;Cinf?es;3395;25424600
PT11C;1804;180404;no;Espadanedo;Espadanedo;1318;5304000
PT11C;1804;180405;no;Ferreiros de Tendais;Ferreiros de Tendais;695;15995700
PT11C;1804;180406;no;Fornelos;Fornelos;703;10080600
PT11C;1804;180408;no;Moimenta;Moimenta;408;6535800
PT11C;1804;180409;no;Nespereira;Nespereira;1977;35992200
PT11C;1804;180410;no;Oliveira do Douro;Oliveira do Douro;1529;14127900
PT11C;1804;180412;no;Santiago de Pi?es;Santiago de Pi?es;1797;17591500
PT11C;1804;180413;no;S?o Cristóv?o de Nogueira;S?o Cristóv?o de Nogueira;1930;18153800
PT11C;1804;180414;no;Souselo;Souselo;3202;9173200
PT11C;1804;180415;no;Tarouquela;Tarouquela;1242;6644900
PT11C;1804;180416;no;Tendais;Tendais;807;31771700
PT11C;1804;180417;no;Travanca;Travanca;829;4974700
PT11C;1804;180418;30/09/2013;Uni?o das freguesias de Alh?es, Bustelo, Gralheira e Ramires;Uni?o das freguesias de Alh?es, Bustelo, Gralheira e Ramires;595;37517000
PT11D;1805;180502;no;Av?es;Av?es;619;4870900
PT11D;1805;180504;no;Britiande;Britiande;934;4796400
PT11D;1805;180505;no;Cambres;Cambres;2066;11279800
PT11D;1805;180507;no;Ferreirim;Ferreirim;904;5528700
PT11D;1805;180508;no;Ferreiros de Av?es;Ferreiros de Av?es;509;2648600
PT11D;1805;180509;no;Figueira;Figueira;342;4552200
PT11D;1805;180510;no;Lalim;Lalim;729;7217600
PT11D;1805;180511;no;Lazarim;Lazarim;521;16538400
PT11D;1805;180516;no;Penajóia;Penajóia;1023;10127500
PT11D;1805;180517;no;Penude;Penude;1666;12817000
PT11D;1805;180519;no;Samod?es;Samod?es;203;3086700
PT11D;1805;180520;no;Sande;Sande;916;3128700
PT11D;1805;180523;no;Várzea de Abrunhais;Várzea de Abrunhais;405;5848800
PT11D;1805;180524;no;Vila Nova de Souto d'El-Rei;Vila Nova de Souto d'El-Rei;824;8788600
PT11D;1805;180525;30/09/2013;Lamego (Almacave e Sé);Lamego (Almacave e Sé);12214;20197800
PT11D;1805;180526;30/09/2013;Uni?o das freguesias de Bigorne, Magueija e Pretarouca;Uni?o das freguesias de Bigorne, Magueija e Pretarouca;706;20142800
PT11D;1805;180527;30/09/2013;Uni?o das freguesias de Cep?es, Meijinhos e Melc?es;Uni?o das freguesias de Cep?es, Meijinhos e Melc?es;1071;10959100
PT11D;1805;180528;30/09/2013;Uni?o das freguesias de Parada do Bispo e Valdigem;Uni?o das freguesias de Parada do Bispo e Valdigem;1039;12891400
PT16G;1806;180601;no;Abrunhosa-a-Velha;Abrunhosa-a-Velha;563;17299400
PT16G;1806;180602;no;Alcafache;Alcafache;921;12878100
PT16G;1806;180605;no;Cunha Baixa;Cunha Baixa;884;15517000
PT16G;1806;180606;no;Espinho;Espinho;984;14552500
PT16G;1806;180607;no;Fornos de Maceira D?o;Fornos de Maceira D?o;1459;16245800
PT16G;1806;180608;no;Freixiosa;Freixiosa;257;7319000
PT16G;1806;180614;no;Quintela de Azurara;Quintela de Azurara;542;9593300
PT16G;1806;180616;no;S?o Jo?o da Fresta;S?o Jo?o da Fresta;208;7409100
PT16G;1806;180619;30/09/2013;Uni?o das freguesias de Mangualde, Mesquitela e Cunha Alta;Uni?o das freguesias de Mangualde, Mesquitela e Cunha Alta;10407;46249400
PT16G;1806;180620;30/09/2013;Uni?o das freguesias de Moimenta de Maceira D?o e Lobelhe do Mato;Uni?o das freguesias de Moimenta de Maceira D?o e Lobelhe do Mato;773;7147200
PT16G;1806;180621;30/09/2013;Uni?o das freguesias de Santiago de Cassurr?es e Póvoa de Cerv?es;Uni?o das freguesias de Santiago de Cassurr?es e Póvoa de Cerv?es;1414;30028100
PT16G;1806;180622;30/09/2013;Uni?o das freguesias de Tavares (Ch?s, Várzea e Travanca);Uni?o das freguesias de Tavares (Ch?s, Várzea e Travanca);1468;35016700
PT11D;1807;180702;no;Alvite;Alvite;1095;19286600
PT11D;1807;180703;no;Arcozelos;Arcozelos;674;9500000
PT11D;1807;180705;no;Baldos;Baldos;201;4441800
PT11D;1807;180706;no;Cabaços;Cabaços;280;11212200
PT11D;1807;180707;no;Caria;Caria;507;16710600
PT11D;1807;180708;no;Castelo;Castelo;245;9277400
PT11D;1807;180709;no;Leomil;Leomil;1115;36772400
PT11D;1807;180710;no;Moimenta da Beira;Moimenta da Beira;2888;9265700
PT11D;1807;180713;no;Passô;Passô;343;4352300
PT11D;1807;180716;no;Rua;Rua;601;9666900
PT11D;1807;180717;no;Sarzedo;Sarzedo;162;4992800
PT11D;1807;180719;no;Sever;Sever;536;10033800
PT11D;1807;180720;no;Vilar;Vilar;382;8544300
PT11D;1807;180721;30/09/2013;Uni?o das freguesias de Paradinha e Nagosa;Uni?o das freguesias de Paradinha e Nagosa;236;12094200
PT11D;1807;180722;30/09/2013;Uni?o das freguesias de P?ra Velha, Aldeia de Nacomba e Ariz;Uni?o das freguesias de P?ra Velha, Aldeia de Nacomba e Ariz;428;29174100
PT11D;1807;180723;30/09/2013;Uni?o das freguesias de Peva e Seg?es;Uni?o das freguesias de Peva e Seg?es;519;24644000
PT16E;1808;180802;no;Cercosa;Cercosa;303;8715200
PT16E;1808;180804;no;Espinho;Espinho;1105;41341000
PT16E;1808;180805;no;Marmeleira;Marmeleira;503;18508000
PT16E;1808;180807;no;Pala;Pala;1016;48857400
PT16E;1808;180808;no;Sobral;Sobral;2311;64154600
PT16E;1808;180809;no;Trezói;Trezói;377;17505800
PT16E;1808;180811;30/09/2013;Uni?o das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça;Uni?o das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça;3992;52096100
PT16G;1809;180901;no;Canas de Senhorim;Canas de Senhorim;3509;25452600
PT16G;1809;180903;no;Nelas;Nelas;4702;21627500
PT16G;1809;180905;no;Senhorim;Senhorim;1156;31337200
PT16G;1809;180906;no;Vilar Seco;Vilar Seco;745;10150900
PT16G;1809;180908;no;Lapa do Lobo;Lapa do Lobo;756;7321500
PT16G;1809;180910;30/09/2013;Uni?o das freguesias de Carvalhal Redondo e Aguieira;Uni?o das freguesias de Carvalhal Redondo e Aguieira;1532;13520600
PT16G;1809;180911;30/09/2013;Uni?o das freguesias de Santar e Moreira;Uni?o das freguesias de Santar e Moreira;1637;16304500
PT16G;1810;181002;no;Arcozelo das Maias;Arcozelo das Maias;1364;21808100
PT16G;1810;181005;no;Pinheiro;Pinheiro;1277;21618600
PT16G;1810;181007;no;Ribeiradio;Ribeiradio;1011;15671400
PT16G;1810;181008;no;S?o Jo?o da Serra;S?o Jo?o da Serra;524;12406800
PT16G;1810;181009;no;S?o Vicente de Laf?es;S?o Vicente de Laf?es;756;8199200
PT16G;1810;181013;30/09/2013;Uni?o das freguesias de Arca e Varzielas;Uni?o das freguesias de Arca e Varzielas;718;20369600
PT16G;1810;181014;30/09/2013;Uni?o das freguesias de Destriz e Reigoso;Uni?o das freguesias de Destriz e Reigoso;688;22758000
PT16G;1810;181015;30/09/2013;Uni?o das freguesias de Oliveira de Frades, Souto de Laf?es e Sej?es;Uni?o das freguesias de Oliveira de Frades, Souto de Laf?es e Sej?es;3923;22514500
PT16G;1811;181102;no;Castelo de Penalva;Castelo de Penalva;914;27161700
PT16G;1811;181103;no;Esmolfe;Esmolfe;417;10870600
PT16G;1811;181104;no;Germil;Germil;427;5459200
PT16G;1811;181105;no;Ínsua;Ínsua;2045;9437500
PT16G;1811;181106;no;Lusinde;Lusinde;189;2807000
PT16G;1811;181109;no;Pindo;Pindo;1916;16764300
PT16G;1811;181110;no;Real;Real;263;4690800
PT16G;1811;181111;no;Sezures;Sezures;726;21042700
PT16G;1811;181112;no;Trancozelos;Trancozelos;269;5124300
PT16G;1811;181114;30/09/2013;Uni?o das freguesias de Antas e Matela;Uni?o das freguesias de Antas e Matela;473;18268400
PT16G;1811;181115;30/09/2013;Uni?o das freguesias de Vila Cova do Covelo/Mareco;Uni?o das freguesias de Vila Cova do Covelo/Mareco;317;12712500
