ID;share_of_households_with_air_conditioning;homeownership_rate;average_household_age;share_of_population_under_4_years_old;share_of_population_over_64_years_old;unemployment_rate;share_of_superior_edu;percentage_overcrowded_households;building_state_of_conservation_index;main_heating_energy_source_share_of_electricity;main_heating_energy_source_share_of_wood_coal_and_other_solid_fuels;main_heating_energy_source_share_of_petroleum_diesel_and_other_liquid_fuels;main_heating_energy_source_share_of_gas;main_heating_energy_source_share_of_other
091144;0,02173913;0,988888889;1971,867508;0,022624434;0,411764706;0,116666667;0,027149321;9,906666667;4,682539683;0,032608696;0,793478261;0,163043478;0;0
091145;0,054337464;0,813397129;1974,486587;0,037212696;0,227654141;0,090054816;0,093761401;5,94;4,55333998;0,165872259;0,597712107;0,202097235;0,022878932;0,000953289
091146;0,06122449;0,959183673;1978,583612;0,016949153;0,525423729;0,144144144;0,012106538;5,21;4,662184874;0,071428571;0,795918367;0,117346939;0,005102041;0,005102041
091147;0,009009009;0,963963964;1963,892857;0,009174312;0,426605505;0,122807018;0,018348624;8,365;4,119241192;0,126126126;0,747747748;0,117117117;0;0
091201;0,034482759;0,9408867;1953,475881;0,008583691;0,343347639;0,248275862;0,042918455;6,9;4,788104089;0,108374384;0,798029557;0,064039409;0,009852217;0
091205;0,013071895;0,954248366;1959,667095;0,012618297;0,447949527;0,063492063;0,012618297;3,27;4,475065617;0,006535948;0,901960784;0,078431373;0;0
091207;0,05800464;0,686774942;1968,741002;0,013295347;0,30294397;0,174876847;0,037037037;9,05;4,574367089;0,524361949;0,213457077;0,141531323;0,067285383;0
091208;0,073298429;0,893542757;1952,422914;0,0332668;0,319361277;0,075356415;0,04324684;6,63;4,584474886;0,129144852;0,717277487;0,10122164;0,010471204;0
091209;0,117857143;0,795698925;1973,61987;0,040502793;0,234636872;0,133333333;0,062849162;4,29;4,623873874;0,210714286;0,617857143;0,1;0,032142857;0
091210;0,050847458;0,915254237;1953,293388;0,031380753;0,219665272;0,147321429;0,023012552;9,6;4,82320442;0,06779661;0,847457627;0,056497175;0,011299435;0,005649718
091212;0,034120735;0,854881266;1969,795815;0,019629226;0,318429662;0,130952381;0,039258451;4,46;4,681096681;0,034120735;0,905511811;0,023622047;0,007874016;0
091213;0,093645485;0,897610922;1968,811441;0,034772182;0,254196643;0,122807018;0,073141487;5,69;4,553191489;0,140468227;0,688963211;0,120401338;0,006688963;0,006688963
091216;0,125;0,897727273;1965,128834;0,03153527;0,218257261;0,101265823;0,094605809;3,64;4,775729647;0,161363636;0,593181818;0,15;0,065909091;0,011363636
091219;0,028037383;0,981308411;1953,644518;0,010600707;0,462897527;0,112903226;0,007067138;4,67;4,693877551;0,056074766;0,635514019;0,252336449;0,018691589;0
091221;0,011494253;0,954022989;1962,522026;0,010695187;0,475935829;0,111111111;0,037433155;8,05;4,77092511;0,011494253;0,873563218;0,091954023;0;0,011494253
091224;0,021164021;0,931216931;1950,145;0,036016949;0,283898305;0,125603865;0,029661017;4,76;4,197368421;0,105820106;0,830687831;0,052910053;0,010582011;0
091225;0,014814815;0,903703704;1967,502008;0,016129032;0,335483871;0,254716981;0,04516129;2,96;4,538135593;0,111111111;0,762962963;0,074074074;0,037037037;0
091228;0,068965517;0,793103448;1969,679443;0,037128713;0,245049505;0,214765101;0,017326733;4,6;4,595070423;0,068965517;0,816091954;0,103448276;0,011494253;0
091230;0,064377682;0,939914163;1972,551813;0,050874404;0,233704293;0,114173228;0,050874404;4,795;4,749347258;0,25751073;0,630901288;0,051502146;0,008583691;0,004291845
091231;0,055555556;0,853174603;1974,449353;0,028213166;0,249216301;0,117647059;0,051724138;6,515;4,508658009;0,154761905;0,734126984;0,071428571;0,007936508;0
091232;0,050406504;0,885993485;1969,39907;0,025168815;0,281767956;0,187888199;0,046040516;6,275;4,565703635;0,095934959;0,778861789;0,084552846;0,019512195;0,001626016
091233;0,109234234;0,743307974;1973,907037;0,041049152;0,202900096;0,125924214;0,098198102;5,603333333;4,684271958;0,400619369;0,398085586;0,07545045;0,093186937;0,001407658
091234;0,081433225;0,833876221;1967,679487;0,022277228;0,34529703;0,130434783;0,044554455;2,225;4,525046382;0,19218241;0,723127036;0,055374593;0,006514658;0
091235;0,046686747;0,909502262;1967,665952;0,033274956;0,290134267;0,123809524;0,049620549;3,14;4,591854419;0,135542169;0,590361446;0,144578313;0,030120482;0,006024096
091236;0,033802817;0,93220339;1959,137247;0,013140604;0,44152431;0,111702128;0,024967148;24,91;4,288888889;0,078873239;0,828169014;0,067605634;0,011267606;0
091301;0,045801527;0,961832061;1946,839506;0,009036145;0,397590361;0,074380165;0,021084337;9,16;4,530351438;0,038167939;0,885496183;0,045801527;0,022900763;0
091303;0,01369863;1;1967,866667;0,036082474;0,237113402;0,064935065;0,025773196;6,85;3,64;0;0,98630137;0,01369863;0;0
091304;0,051948052;0,922077922;1953,35049;0,020512821;0,451282051;0,116666667;0,035897436;9,09;4,931372549;0,012987013;0,87012987;0,103896104;0;0
091305;0,011111111;0,977777778;1953,954976;0,045454545;0,413636364;0,087719298;0,045454545;7,78;4,453658537;0,011111111;0,788888889;0,166666667;0,011111111;0
091307;0,00877193;0,98245614;1960,485232;0,018315018;0,274725275;0,129032258;0,04029304;1,75;4,783898305;0,01754386;0,763157895;0,175438596;0,00877193;0
091309;0,015384615;0,923076923;1974,816176;0,026490066;0,331125828;0,086206897;0,006622517;3,08;4,477386935;0,015384615;0,969230769;0,015384615;0;0
091310;0,012987013;0,948051948;1979,121891;0,038043478;0,298913043;0,042253521;0,032608696;7,79;4,686567164;0;0,909090909;0,077922078;0;0
091311;0;0,959183673;1974,625;0,030567686;0,340611354;0,181818182;0,048034934;11,22;3,754098361;0,010204082;0,897959184;0,06122449;0;0
091312;0,004329004;0,991341991;1970,683476;0,013779528;0,397637795;0,076271186;0,011811024;6,49;4,293721973;0,004329004;0,831168831;0,142857143;0,004329004;0
091313;0;0,973333333;1971,44702;0,071428571;0,193877551;0,070422535;0,035714286;1,33;4,761589404;0,013333333;0,84;0,106666667;0;0,013333333
091314;0,009090909;0,836363636;1959,533755;0,018115942;0,293478261;0,117647059;0,057971014;8,18;4,852760736;0,036363636;0,909090909;0,036363636;0,009090909;0
091315;0;0,886363636;1979,393333;0,00617284;0,441358025;0,00990099;0,021604938;4,55;4,533333333;0,022727273;0,738636364;0,204545455;0;0
091316;0,007575758;0,962121212;1978,294931;0,034055728;0,321981424;0,038461538;0,030959752;6,06;3,770334928;0;0,901515152;0,068181818;0,015151515;0
091321;0,018691589;0,953271028;1967,789377;0,012;0,352;0,079545455;0,036;9,35;4,805860806;0,009345794;0,887850467;0,065420561;0,037383178;0
091325;0,010869565;0,956521739;1972,080808;0,027027027;0,464864865;0,088235294;0,016216216;4,35;4,222222222;0,02173913;0,934782609;0,043478261;0;0
091330;0,015748031;0,909448819;1959,865188;0,030354132;0,333895447;0,074074074;0,02529511;4,465;4,175;0,019685039;0,877952756;0,086614173;0;0
091331;0,011363636;0,994318182;1964,18648;0,017456359;0,366583541;0,056074766;0,014962594;4,066666667;4,483568075;0,028409091;0,875;0,085227273;0;0,005681818
091332;0,028731045;0,818834796;1972,642607;0,042397661;0,216666667;0,070680628;0,098830409;5,74;4,686205154;0,112529928;0,610534717;0,215482841;0,043894653;0,004788508
091333;0;0,991452991;1968,414013;0,008163265;0,485714286;0,094736842;0,036734694;1,665;4,780254777;0,017094017;0,94017094;0,042735043;0;0
091334;0,026252983;0,785202864;1972,665995;0,036893204;0,257281553;0,141935484;0,05631068;13,085;4,628005658;0,057279236;0,813842482;0,088305489;0,016706444;0
091335;0;0,966887417;1968,894813;0,031518625;0,406876791;0,17;0,031518625;5,765;4,190201729;0,111842105;0,861842105;0,026315789;0;0
091401;0,042944785;0,858895706;1985,544931;0,023316062;0,375647668;0,053435115;0,010362694;3,68;4,668202765;0,128834356;0,785276074;0,030674847;0,018404908;0
091402;0,009009009;0,972972973;1943,618243;0,004385965;0,425438596;0,025974026;0,004385965;0,9;4,73559322;0,018018018;0,891891892;0,072072072;0;0
091403;0,043478261;0,753623188;1966,498571;0,029585799;0,340236686;0,074380165;0,029585799;10,87;4,649425287;0,065217391;0,739130435;0,130434783;0,028985507;0
091404;0,072727273;0,9;1985,087156;0,010791367;0,5;0,02739726;0,025179856;2,73;4,779816514;0,090909091;0,872727273;0,036363636;0;0
091405;0,028846154;0,942307692;1977,491111;0,00990099;0,524752475;0,019607843;0,054455446;4,81;4,96;0,038461538;0,692307692;0,259615385;0;0
091407;0,065934066;0,813186813;1973,335556;0,012396694;0,309917355;0,076086957;0,049586777;7,69;4,726457399;0,065934066;0,769230769;0,142857143;0;0,021978022
091410;0,037037037;0,933333333;1965,954545;0,022653722;0,346278317;0,011764706;0,022653722;6,67;4,561983471;0,02962963;0,703703704;0,222222222;0,037037037;0
091411;0,057142857;0,895238095;1972,025424;0,0375;0,341666667;0,060240964;0,016666667;6,67;3,338983051;0,019047619;0,857142857;0,123809524;0;0
091412;0,020618557;0,875;1972,563898;0,019230769;0,480769231;0,093023256;0,014423077;16,49;4,776357827;0,010309278;0,81443299;0,144329897;0;0
091414;0,025862069;0,887931034;1974,338583;0,030188679;0,316981132;0,116883117;0,018867925;7,76;4,47826087;0,034482759;0,887931034;0,068965517;0;0
091415;0,073529412;0,933823529;1967,32459;0,005970149;0,337313433;0,050505051;0,032835821;5,15;4,2;0,058823529;0,830882353;0,110294118;0;0
091416;0,021052632;0,884210526;1963,594118;0,012765957;0,361702128;0,0375;0,042553191;10,53;4,473372781;0,063157895;0,842105263;0,063157895;0,031578947;0
091418;0,046692607;0,856031128;1975,220789;0,034482759;0,354679803;0,101522843;0,049261084;10,07;4,326251897;0,116731518;0,673151751;0,159533074;0,031128405;0
091419;0,175953079;0,694790902;1973,470574;0,037532732;0,236252546;0,106703146;0,085830666;3,49;4,564005668;0,393695015;0,352639296;0,127565982;0,091642229;0,002199413
100102;0,025249169;0,808510638;1974,067282;0,047223664;0,252205501;0,100252207;0,051115724;6,78;4,819900946;0,351495017;0,418604651;0,066445183;0,046511628;0,001993355
100104;0,033670034;0,848484848;1969,763995;0,028233749;0,235062377;0,107142857;0,057124097;5,56;4,863928113;0,351851852;0,473063973;0,069023569;0,026936027;0,003367003
100105;0,039646134;0,859251969;1974,561335;0,045280834;0,162362478;0,104976142;0,085929357;10,35;4,574049366;0,229685452;0,624508519;0,03931848;0,034731324;0,002621232
100106;0,039548023;0,920096852;1970,519322;0,036764706;0,225490196;0,088011088;0,032781863;7,99;4,713333333;0,206618241;0,653753027;0,041162228;0,015334948;0,000807103
100108;0,030612245;0,897959184;1973,495346;0,035451505;0,20735786;0,099855282;0,04793757;7,98;4,471044232;0,228091236;0,636854742;0,047418968;0,031212485;0,0030012
100109;0,019851117;0,793532338;1968,242498;0,04195122;0,238536585;0,103218646;0,073658537;6,45;4,769230769;0,32133995;0,501240695;0,049627792;0,062034739;0
100112;0,046434494;0,639534884;1978,400494;0,035216179;0,230822873;0,162601626;0,087517434;10,45;4,796475031;0,435323383;0,271973466;0,032338308;0,109452736;0,000829187
100114;0,019006744;0,878918254;1970,948232;0,051523789;0,172330629;0,098148148;0,04056128;8,71;4,513302034;0,177805028;0,694052728;0,049049663;0,028816677;0,003065604
100116;0,032122905;0,924475524;1969,052083;0,027720739;0,238706366;0,082080925;0,036960986;7,96;4,696340257;0,150837989;0,691340782;0,048882682;0,015363128;0,005586592
100120;0,029597474;0,856120827;1973,477948;0,043229402;0,188130743;0,106581059;0,059195662;8,395;4,836033701;0,228492502;0,607340174;0,048145225;0,045382794;0,001183899
100121;0,036649215;0,688198324;1970,672156;0,043800828;0,210158368;0,112542165;0,127978314;6,175;4,596587447;0,547993019;0,218150087;0,028621291;0,107155323;0,00034904
100122;0,017940718;0,860501567;1970,931491;0,039865072;0,250229991;0,119747899;0,04875805;8,256666667;4,669600939;0,185647426;0,705928237;0,033541342;0,034321373;0,001560062
100123;0,055895865;0,855111453;1976,320666;0,037020179;0,207404036;0,133092343;0,065847368;7,33;4,750209556;0,168070444;0,723200613;0,042496172;0,023353752;0
100201;0,025806452;0,929032258;1972,043783;0,019287834;0,393175074;0,103092784;0,043026706;2,9;4,676007005;0,051612903;0,877419355;0,048387097;0,003225806;0,006451613
100204;0,030831099;0,896782842;1969,049852;0,025613079;0,336239782;0,1216;0,026702997;5,9;4,712997746;0,053619303;0,887399464;0,034852547;0,009383378;0,001340483
100205;0,020958084;0,954819277;1961,749705;0,028532609;0,402173913;0,105263158;0,024456522;5,99;4,69451074;0,032934132;0,904191617;0,041916168;0,002994012;0
100208;0,056720099;0,841191067;1973,173896;0,034163006;0,311859444;0,097839898;0,069302099;5,845;4,625899281;0,135635018;0,760789149;0,05918619;0,018495684;0,001233046
100209;0,042236025;0,949068323;1968,927025;0,037631711;0,288008028;0,101715686;0,04164576;4,975;4,298455056;0,055900621;0,885714286;0,033540373;0,009937888;0
100301;0,030501089;0,97167756;1971,250685;0,019559902;0,331703341;0,096244131;0,02607987;3,49;4,423398329;0,054466231;0,864923747;0,065359477;0,006535948;0
100303;0,040914561;0,7973462;1974,048731;0,052097741;0,238819733;0,135323383;0,065006916;6,26;4,604188482;0,220216606;0,660649819;0,049338147;0,046931408;0,001203369
100304;0,06640625;0,903520209;1977,201304;0,031124498;0,300200803;0,116104869;0,045682731;4,43;4,617427386;0,091145833;0,83203125;0,045572917;0,014322917;0
100306;0,027363184;0,965087282;1955,399878;0,018947368;0,345263158;0,128654971;0,044210526;5,22;4,469151671;0,049751244;0,885572139;0,042288557;0,002487562;0,002487562
100307;0,018942384;0,971314741;1963,96992;0,027965284;0,283831565;0,081280788;0,031822565;5,05;4,408592322;0,027624309;0,849250197;0,09234412;0,001578532;0,001578532
100309;0,060188542;0,903413217;1972,667542;0,049684326;0,215207247;0,092906466;0,07136975;4,136666667;4,69633193;0,179840464;0,705583756;0,060913706;0,035532995;0,002900653
100401;0,089291289;0,861648969;1979,783722;0,055217595;0,161909219;0,080637708;0,085400094;6,31;4,677391304;0,17733375;0,608804246;0,091476741;0,081486107;0,001873244
100402;0,106382979;0,90738423;1975,214343;0,035500231;0,24296911;0,081818182;0,070539419;4,63;4,674380165;0,146433041;0,694618273;0,128911139;0,01126408;0,001251564
100403;0,035532995;0,911337209;1976,014684;0,049157303;0,213483146;0,078454333;0,052808989;5,44;4,618447581;0,050761421;0,793328499;0,129079043;0,013052937;0,002175489
100404;0,072183099;0,936619718;1973,644866;0,031413613;0,189790576;0,063858696;0,055628272;7,57;4,717391304;0,096830986;0,720070423;0,137323944;0,01056338;0,003521127
100502;0,034285714;0,877142857;1968,128657;0,037965072;0,266514806;0,138586957;0,042520881;8,1;4,595835885;0,343809524;0,426666667;0,04;0,034285714;0,004761905
100503;0,019178082;0,81043956;1968,48326;0,037749288;0,243945869;0,114049587;0,039529915;8,22;4,555987055;0,426484018;0,347945205;0,03196347;0,03196347;0,002739726
100505;0,018181818;0,819018405;1976,313265;0,034408602;0,167741935;0,064579256;0,043010753;13,33;4,723360656;0,448484848;0,366666667;0,072727273;0,027272727;0
100506;0,043429427;0,749344324;1970,369026;0,04178273;0,220788741;0,120127796;0,082832429;7,735;4,607020221;0,534256833;0,218270311;0,052040434;0,08348933;0,003369525
100601;0,01650165;0,902317881;1966,094848;0,042915932;0,275720165;0,103597122;0,031746032;11,06;4,396470588;0,234323432;0,561056106;0,069306931;0,021452145;0,00660066
100602;0,013661202;0,921675774;1971,316687;0,033478406;0,253096753;0,123515439;0,035487111;8,93;4,744014733;0,210382514;0,632969035;0,052823315;0,013661202;0,000910747
100604;0,021141649;0,94279661;1970,629403;0,035183737;0,227521501;0,077989601;0,026583268;8,67;4,53271028;0,190274841;0,691331924;0,035940803;0,016913319;0
100606;0,032534247;0,581475129;1976,312568;0,040328603;0,241971621;0,155143339;0,106796117;11,99;4,870718232;0,539383562;0,193493151;0,068493151;0,087328767;0
100607;0,023560209;0,90052356;1969,904275;0,039961941;0,245480495;0,100409836;0,029495718;8,9;4,038387716;0,193717277;0,69895288;0,018324607;0,02617801;0,002617801
100608;0,048920863;0,81962482;1983,0993;0,049369748;0,182773109;0,132803632;0,120273109;4,75;4,813226095;0,342446043;0,358273381;0,11942446;0,056115108;0,005755396
100609;0,024058577;0,908995816;1973,865465;0,04258614;0,228029423;0,119831224;0,054200542;8,26;4,492816092;0,194560669;0,585774059;0,10251046;0,034518828;0,006276151
100611;0,021596244;0,919172932;1974,037846;0,036315616;0,213601849;0,101719198;0,038296467;9,86;4,873177843;0,170892019;0,724882629;0,038497653;0,01971831;0,003755869
100615;0,024017467;0,840262582;1972,20521;0,033766234;0,275324675;0,107660455;0,041558442;6,55;4,636835279;0,242358079;0,556768559;0,032751092;0,030567686;0
100617;0,029153355;0,678209909;1974,552738;0,043601021;0,208448716;0,136528029;0,140250855;7,33;4,605332746;0,545926518;0,156815761;0,027822151;0,160942492;0,001730564
100618;0,015188834;0,679078379;1978,253562;0,050310247;0,164095254;0,164686737;0,094080161;7,195;4,576056895;0,55500821;0,173440066;0,018678161;0,107142857;0,001231527
100619;0,016716418;0,846383742;1978,743545;0,039238183;0,23497017;0,140295359;0,073428178;7,175;4,688322041;0,355820896;0,370746269;0,100298507;0,053134328;0,00238806
100703;0,056661562;0,808429119;1968,200119;0,029771232;0,313381385;0,143835616;0,039172673;4,7;4,672837022;0,160796325;0,755742726;0,04058193;0,012251149;0,001531394
100801;0,027896996;0,911827957;1963,58159;0,027124774;0,294755877;0,176339286;0,04159132;8,15;4,59787234;0,040772532;0,907725322;0,02360515;0,012875536;0
100802;0,033613445;0,949579832;1968,146361;0,033333333;0,316091954;0,158249158;0,016091954;4,48;4,738019169;0,019607843;0,941176471;0,033613445;0,00280112;0
100803;0,007633588;0,984615385;1965,764151;0,014388489;0,435251799;0,085714286;0,035971223;12,21;4,54887218;0,045801527;0,854961832;0,030534351;0,007633588;0
100806;0,070404984;0,826791277;1975,759527;0,031673052;0,281736909;0,145090682;0,059770115;4,595;4,555900621;0,168224299;0,748286604;0,029906542;0,02741433;0,002492212
100901;0,057210965;0,918160096;1976,485645;0,041499895;0,187065515;0,083928571;0,050558247;6,26;4,662027833;0,099523242;0,734803337;0,13170441;0,010131108;0,000595948
100902;0,084287201;0,935416667;1972,434612;0,034649776;0,215350224;0,066871637;0,080849478;7,08;4,527533919;0,09157128;0,694068678;0,163371488;0,02289282;0,008324662
100907;0,069452619;0,928108427;1974,625205;0,035600085;0,200170539;0,062222222;0,045619271;4,77;4,819536424;0,0541495;0,73631548;0,184814597;0,012360212;0,001177163
100909;0,01951952;0,876876877;1978,636103;0,029971182;0,25648415;0,096479791;0,044380403;7,21;4,653818182;0,106606607;0,714714715;0,102102102;0,024024024;0
100913;0,053252814;0,896618092;1974,331149;0,036359964;0,205534794;0,081867535;0,063023937;5,87;4,754957507;0,130387044;0,763656327;0,068350261;0,01427395;0,002195992
100915;0,033243486;0,909665763;1977,712362;0,039726473;0,172582221;0,080687831;0,063497232;8,72;4,774394464;0,076370171;0,703504043;0,171608266;0,017070979;0,004492363
100921;0,049618321;0,90653009;1975,451996;0,039621792;0,184601531;0,083409716;0,054930212;7,38;3,81920904;0,1043257;0,718829517;0,129770992;0,013994911;0,003816794
100925;0,031976744;0,956395349;1978,33913;0,041916168;0,184630739;0,077405858;0,031936128;8,14;4,62129528;0,040697674;0,85755814;0,085755814;0;0,007267442
100926;0,043263288;0,941759603;1977,758829;0,046666667;0,216444444;0,071080818;0,036888889;5,44;4,50095057;0,051915946;0,752781211;0,17552534;0,002472188;0
100932;0,043450479;0,902111324;1970,247061;0,033537332;0,273929009;0,067617866;0,041615667;4,485;4,513513514;0,063897764;0,741853035;0,168051118;0,010223642;0,003833866
100933;0,066437661;0,728580363;1977,080276;0,05104642;0,158363493;0,094454021;0,192604249;6,2475;4,680911681;0,374268093;0,30626903;0,056600828;0,208369115;0,002888594
100934;0,058535058;0,749660574;1979,20263;0,053678496;0,134297521;0,1097709;0,13077297;6,865;4,709647836;0,330133556;0,418614357;0,03672788;0,153484975;0,001669449
100935;0,041102289;0,853271028;1976,667923;0,044301598;0,204656011;0,102178813;0,066018068;6,955;4,574895715;0,147127511;0,613731901;0,138720224;0,067725362;0,005604858
100936;0,027663934;0,895897436;1975,045489;0,041337168;0,178289001;0,095274683;0,035406183;6,83;4,641634241;0,073770492;0,78125;0,106557377;0,015881148;0,007172131
100937;0,082160517;0,870955463;1980,429648;0,053458213;0,146829971;0,079741379;0,159510086;5,725;4,808555697;0,205401293;0,48687714;0,106884747;0,170787372;0,002662609
100938;0,06346382;0,927553444;1974,80548;0,042094456;0,177412731;0,061122661;0,047843943;4,525;4,748175182;0,06168446;0,760379597;0,15480427;0,007710558;0,004744958
100939;0,07826087;0,890823845;1977,07175;0,039292731;0,189587426;0,068363273;0,076620825;6,125;4,782762097;0,110367893;0,628093645;0,21270903;0,016053512;0,002675585
100940;0,038104543;0,937377691;1975,988484;0,046280425;0,18186493;0,080662983;0,046623243;7,085;4,606563561;0,070835369;0,780654617;0,11431363;0,010747435;0,004885198
101001;0,040984261;0,783818356;1977,302307;0,04771903;0,178564612;0,11042744;0,088821022;6,48;4,665162625;0,304465926;0,495006791;0,047135895;0,10313973;0,002157066
101002;0,027355623;0,790960452;1975,527934;0,040718563;0,222583405;0,112580128;0,060393499;6,99;4,684854186;0,230134607;0,524967434;0,140251845;0,063829787;0,000868432
101003;0,047904192;0,924;1974,633508;0,042253521;0,175352113;0,121165644;0,053521127;8,38;4,585840708;0,083832335;0,840319361;0,02994012;0,031936128;0
101101;0,011695906;0,801470588;1978,36655;0,043103448;0,231034483;0,094666667;0,06954023;8,19;4,537243948;0,280701754;0,44005848;0,105263158;0,043859649;0,002923977
101102;0,022211374;0,670746634;1974,535932;0,043942186;0,199922398;0,160300429;0,083422252;11,55;4,66706779;0,478154747;0,1557237;0,026116671;0,081034904;0,001220405
101103;0,021150592;0,734295416;1972,641117;0,03956256;0,189771631;0,113573407;0,047603731;11,25;4,770742358;0,265651438;0,410321489;0,028764805;0,049915398;0
101201;0,023255814;0,880143113;1970,008782;0,035594359;0,243116185;0,106446777;0,045668234;10,73;4,717978848;0,268336315;0,456171735;0,051878354;0,032200358;0,003577818
101202;0,011961722;0,712230216;1990,757241;0,03033367;0,267947422;0,13022113;0,061678463;8,61;4,599540582;0,413875598;0,279904306;0,057416268;0,074162679;0,002392344
101203;0,001960784;0,860510806;1974,498295;0,03752932;0,233776388;0,123636364;0,047693511;6,47;4,600229095;0,392156863;0,276470588;0,123529412;0,045098039;0
101207;0,013586957;0,868852459;1989,514169;0,032563025;0,24789916;0,118811881;0,046218487;7,07;4,903080391;0,29076087;0,355978261;0,073369565;0,054347826;0,005434783
101208;0,024165708;0,820276498;1980,311988;0,055341055;0,164736165;0,103964758;0,0999571;6,33;4,892450879;0,383199079;0,347525892;0,089758343;0,108170311;0,002301496
101209;0,008287293;0,828729282;1973,868836;0,038824764;0,22980063;0,058394161;0,041972718;8,29;4,610337972;0,317679558;0,364640884;0,077348066;0,03038674;0
101210;0,028751753;0,808988764;1976,315397;0,042868484;0,220428685;0,110144928;0,077533739;8,696666667;4,735753482;0,37657784;0,353436185;0,058204769;0,056100982;0,002805049
101301;0,073654391;0,948863636;1960,180769;0,017811705;0,416030534;0,169724771;0,029262087;4,25;4,564202335;0,084985836;0,864022663;0,036827195;0,011331445;0
101302;0,084057971;0,876579203;1975,099952;0,030196078;0,303921569;0,141141141;0,042745098;7,73;4,47538538;0,14589372;0,774879227;0,026086957;0,016425121;0,002898551
101303;0,088122605;0,931034483;1965,672881;0,022452504;0,360967185;0,164948454;0,03626943;6,51;4,249541284;0,045977011;0,892720307;0,019157088;0;0,003831418
101402;0,020870602;0,853301464;1981,430594;0,049475095;0,202255975;0,116404715;0,067790931;8,91;4,764578834;0,482409064;0,211091234;0,04084675;0,051282051;0,002385212
101405;0,014159292;0,830088496;1976,341137;0,052819415;0,229835832;0,124423963;0,052105639;6,73;4,517474634;0,488495575;0,279646018;0,067256637;0,044247788;0,001769912
101406;0,014381592;0,827884615;1985,300758;0,047565119;0,198187995;0,135135135;0,076255191;9,4;4,878481894;0,420901246;0,190795781;0,068072867;0,039309684;0,000958773
101407;0,00791379;0,630567834;1970,980494;0,043528375;0,206386874;0,165945166;0,065428165;12,88666667;4,614840183;0,591513723;0,06920357;0,006566762;0,026940562;0,001010271
101501;0,020087336;0,950692042;1967,625232;0,030018083;0,36238698;0,098342541;0,038336347;4,89;4,384724187;0,034061135;0,868995633;0,071615721;0,005240175;0
101503;0,021240442;0,970263381;1973,428381;0,036085826;0,270806242;0,069331158;0,029583875;2,72;4,62366167;0,044180119;0,754460493;0,183517417;0,002548853;0,004248088
101504;0,029411765;0,946428571;1979,909894;0,03739931;0,235327963;0,091040462;0,027617952;5,54;4,345518868;0,027681661;0,783737024;0,176470588;0,008650519;0
101505;0,014253563;0,927921093;1976,369811;0,041712707;0,201657459;0,070701019;0,026519337;5,25;4,649286498;0,057014254;0,84696174;0,063765941;0,012753188;0,001500375
101506;0,022171688;0,930138568;1975,104716;0,035737352;0,223250807;0,091743119;0,048223897;4,78;4,579218549;0,064809551;0,794769756;0,092097783;0,025582717;0,000568505
101508;0,044417767;0,94451146;1969,7744;0,042543458;0,25526075;0,096737908;0,042086002;4,56;4,641384996;0,076830732;0,74909964;0,151260504;0,007202881;0
101509;0,051906293;0,789296636;1977,831848;0,049288824;0,184150943;0,100209282;0,093933237;6,2;4,625549326;0,240238861;0,485989894;0,109937222;0,126014393;0,003062318
101510;0,038186158;0,927120669;1971,215959;0,026924894;0,274444969;0,093078759;0,039678791;5,49;4,454545455;0,089498807;0,766109785;0,106205251;0,00477327;0,003579952
101513;0,029029029;0,934826884;1973,528841;0,04356133;0,252961406;0,099047619;0,044325564;6,21;4,478567234;0,077077077;0,698698699;0,196196196;0,013013013;0,003003003
101514;0,021276596;0,970125786;1964,674451;0,034847542;0,3434972;0,092057762;0,041692595;5,78;4,599439776;0,060790274;0,779635258;0,136778116;0,009118541;0,001519757
101515;0,081570997;0,816358025;1977,836175;0,052812859;0,19804822;0,070489845;0,071756602;8,31;4,336196319;0,113293051;0,693353474;0,135951662;0,034743202;0
101518;0,024040489;0,909128978;1978,338795;0,040838342;0,222068115;0,08427762;0,046232085;5,186666667;4,717432347;0,066216786;0,805567271;0,097849009;0,01560523;0,002108815
101519;0,023974182;0,927131072;1969,542565;0,035806571;0,342192691;0,096824571;0,043189369;4,186666667;4,604581212;0,062240664;0,715998156;0,196864915;0,011065007;0,001844168
101602;0,027027027;0,930930931;1972,858031;0,031908832;0,246723647;0,08427673;0,084330484;4,05;4,538541667;0,088588589;0,720720721;0,175675676;0,006006006;0,001501502
101605;0,065803668;0,885529158;1978,6759;0,054021121;0,172217709;0,093954248;0,060926076;6,04;4,750695088;0,148867314;0,694714132;0,084142395;0,040992449;0,002157497
101606;0,061499579;0,890480202;1973,673968;0,04252111;0,192098914;0,090346535;0,053679131;7,5;4,830877643;0,112889638;0,796967144;0,036225779;0,0210615;0,00084246
101608;0,05483871;0,69483871;1971,485024;0,037350993;0,22384106;0,11011236;0,058013245;7,29;4,353351955;0,378709677;0,496129032;0,043225806;0,024516129;0,001290323
101609;0,033472803;0,861344538;1974,3248;0,039926063;0,208133087;0,090563166;0,063585952;9,31;4,443993506;0,146443515;0,713389121;0,081589958;0,028242678;0,006276151
101610;0,023880597;0,940298507;1966,92115;0,043113772;0,277844311;0,054755043;0,016766467;5,07;4,703358209;0,074626866;0,880597015;0,029850746;0,002985075;0
101613;0,046195652;0,948369565;1963,831712;0,038986355;0,218323587;0,068085106;0,038986355;6,25;4,390688259;0,095108696;0,823369565;0,0625;0,005434783;0
